Format,OpenLAP Export
Venue,Michigan 2014
Vehicle,FEB_SN3_30kW
Driver,OpenLap
Device
Comment
Date,25/01/2024
Time,18:26:58
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
m,s,m/s,m,m/s,rad/s,m/s/s,m/s/s,m/s/s,ratio,Pa,N,deg,deg,deg,N,N,N,N,N,N,N.m,N.m,W,rpm,,kg,J,J


4.371013,0.280000,24.444359,0.000000,18.400185,0.597149,4.142580,10.987706,11.742721,1.000000,0.000000,0.000000,10.076054,3.109893,0.920770,-427.187561,-232.257324,1624.565674,-3.715500,-3288.312012,-3715.499512,433.271637,136.377594,33213.335938,2325.654785,1.000000,0.000482,22729.214844,7955.225098
4.740326,0.300000,24.307400,0.000000,18.483097,0.605518,4.114917,11.191860,11.924363,1.000000,0.000000,0.000000,10.178107,3.141391,0.937878,-431.045380,-234.354767,1617.394287,-3.719357,-3288.312012,-3719.357422,431.359070,135.775589,33215.605469,2336.134277,1.000000,0.000518,24437.445312,8553.105469
5.111444,0.320000,24.085152,0.000000,18.565405,0.617701,4.087427,11.467999,12.174721,1.000000,0.000000,0.000000,10.343431,3.192417,0.961018,-434.893677,-236.447052,1610.275879,-3.723206,-3288.312012,-3723.205566,429.460571,135.178024,33216.773438,2346.537354,1.000000,0.000554,26145.746094,9151.011719
5.484050,0.340000,23.831507,0.000000,18.647207,0.631579,4.060080,11.777224,12.457436,1.000000,0.000000,0.000000,10.536165,3.251903,0.986931,-438.733887,-238.534897,1603.200806,-3.727046,-3288.312012,-3727.045898,427.573639,134.584091,33216.460938,2356.876953,1.000000,0.000590,27854.050781,9748.917969
5.858417,0.360000,23.569771,0.000000,18.728413,0.646312,4.032904,12.104540,12.758769,1.000000,0.000000,0.000000,10.741886,3.315397,1.014360,-442.564087,-240.617371,1596.177490,-3.730876,-3288.312012,-3730.875977,425.700531,133.994507,33215.136719,2367.140625,1.000000,0.000626,29562.283203,10346.798828
6.234262,0.380000,23.271627,0.000000,18.809118,0.663246,4.005870,12.475109,13.102514,1.000000,0.000000,0.000000,10.982924,3.389791,1.045414,-446.385834,-242.695221,1589.197510,-3.734698,-3288.312012,-3734.697754,423.838959,133.408554,33212.328125,2377.341064,1.000000,0.000663,31270.392578,10944.637695
6.611842,0.400000,22.949461,0.000000,18.889236,0.682105,3.979005,12.884611,13.485106,1.000000,0.000000,0.000000,11.254131,3.473497,1.079730,-450.197357,-244.767487,1582.268311,-3.738510,-3288.312012,-3738.509277,421.990967,132.826859,33208.292969,2387.467529,1.000000,0.000699,32978.296875,11542.403320
6.990874,0.420000,22.635475,0.000000,18.968861,0.701258,3.952281,13.302096,13.876837,1.000000,0.000000,0.000000,11.528702,3.558241,1.114716,-454.000031,-246.834961,1575.381836,-3.742312,-3288.312012,-3742.312012,420.154297,132.248764,33203.386719,2397.531250,1.000000,0.000735,34685.960938,12140.087891
7.371634,0.440000,22.308517,0.000000,19.047901,0.722030,3.926831,13.753362,14.303067,1.000000,0.000000,0.000000,11.827948,3.650601,1.152532,-457.792206,-248.896729,1568.916504,-3.746104,-3288.312012,-3746.104004,418.430054,131.706024,33204.640625,2407.521729,1.000000,0.000771,36393.632812,12737.772461
7.753814,0.460000,21.945637,0.000000,19.126484,0.745716,3.901756,14.262943,14.787002,1.000000,0.000000,0.000000,12.173087,3.757125,1.195235,-461.576416,-250.954163,1562.572632,-3.749888,-3288.312012,-3749.888428,416.738129,131.173477,33207.191406,2417.454102,1.000000,0.000807,38101.417969,13335.495117
8.137709,0.480000,21.664326,0.000000,19.204514,0.765666,3.877209,14.704376,15.207004,1.000000,0.000000,0.000000,12.455349,3.844243,1.232227,-465.350983,-253.006363,1556.400635,-3.753663,-3288.312012,-3753.662842,415.092041,130.655350,33210.601562,2427.316162,1.000000,0.000843,39809.382812,13933.285156
8.523025,0.500000,21.549309,0.000000,19.282091,0.775853,3.852782,14.960066,15.448221,0.604429,0.000000,0.000000,12.578250,3.882176,1.253654,-469.117676,-255.054260,937.144287,-3.757430,-3288.312012,-3757.429688,249.936371,78.670563,20075.167969,2437.121338,1.000000,0.000870,41042.597656,14364.909180
8.909982,0.520000,21.612911,0.000000,19.359144,0.774987,3.828494,15.003067,15.483845,0.739156,0.000000,0.000000,12.522477,3.864962,1.257257,-472.874908,-257.097046,1140.726562,-3.761187,-3288.312012,-3761.187012,304.231781,95.760712,24551.189453,2446.860352,1.000000,0.000890,42024.187500,14708.466797
9.298401,0.540000,21.731270,0.000000,19.435732,0.770733,3.804329,14.979746,15.455281,1.000000,0.000000,0.000000,12.412930,3.831151,1.255303,-476.623627,-259.135162,1538.111328,-3.764935,-3288.312012,-3764.935791,410.214294,129.120010,33215.589844,2456.540771,1.000000,0.000927,43732.437500,15306.353516
9.688374,0.560000,21.836546,0.000000,19.511824,0.767312,3.780297,14.971643,15.441528,1.000000,0.000000,0.000000,12.317779,3.801784,1.254624,-480.363007,-261.168213,1532.092529,-3.768675,-3288.312012,-3768.675049,408.609100,128.614761,33215.187500,2466.158203,1.000000,0.000963,45440.664062,15904.231445
10.079858,0.580000,21.808601,0.000000,19.587433,0.772016,3.756394,15.121927,15.581541,1.000000,0.000000,0.000000,12.353212,3.812720,1.267218,-484.093140,-263.196289,1526.111816,-3.772405,-3288.312012,-3772.405273,407.014069,128.112701,33213.636719,2475.714844,1.000000,0.000999,47148.824219,16502.087891
10.472800,0.600000,21.465183,0.000000,19.662579,0.796641,3.732615,15.664094,16.102716,1.000000,0.000000,0.000000,12.705822,3.921550,1.312651,-487.814240,-265.219391,1520.168091,-3.776126,-3288.312012,-3776.126221,405.428833,127.613731,33211.394531,2485.212402,1.000000,0.001035,48856.878906,17099.908203
10.867300,0.620000,20.978914,0.000000,19.735939,0.832212,3.278573,16.424736,16.751076,0.904584,0.000000,0.000000,13.230680,4.083543,1.376393,-491.461365,-267.202301,1369.959961,-3.779773,-3288.312012,-3779.773438,365.368286,115.004189,30039.337891,2494.484863,1.000000,0.001069,50437.445312,17653.105469
11.263020,0.640000,20.603949,0.000000,19.799452,0.861506,2.593338,17.057350,17.253473,0.756612,0.000000,0.000000,13.658876,4.215703,1.429406,-494.629150,-268.924561,1141.994507,-3.782941,-3288.312012,-3782.940918,304.569916,95.867149,25122.867188,2502.512451,1.000000,0.001097,51783.484375,18124.218750
11.659872,0.660000,20.470573,0.000000,19.849623,0.873580,2.227388,17.340271,17.483067,0.677963,0.000000,0.000000,13.820790,4.265676,1.453115,-497.139221,-270.289276,1020.695190,-3.785451,-3288.312012,-3785.451172,272.219421,85.684425,22510.884766,2508.853516,1.000000,0.001122,52959.000000,18535.650391
12.057568,0.680000,20.377892,0.000000,19.893084,0.882487,1.915876,17.555416,17.659832,0.610720,0.000000,0.000000,13.936111,4.301269,1.471144,-499.318512,-271.474152,917.463501,-3.787631,-3288.312012,-3787.630371,244.687515,77.018417,20278.558594,2514.346924,1.000000,0.001145,54024.031250,18908.410156
12.456039,0.700000,20.314629,0.000000,19.930397,0.888983,1.653904,17.717789,17.794916,0.553978,0.000000,0.000000,14.016684,4.326137,1.484751,-501.193359,-272.493469,830.671448,-3.789505,-3288.312012,-3789.505371,221.540085,69.732475,18394.800781,2519.062988,1.000000,0.001165,54987.164062,19245.507812
12.855189,0.720000,20.293493,0.000000,19.962719,0.892053,1.499731,17.807808,17.870865,0.303525,0.000000,0.000000,14.046165,4.335236,1.492294,-502.820374,-273.378052,454.448914,-3.791132,-3288.312012,-3791.132324,121.201523,38.149677,10078.686523,2523.148438,1.000000,0.001178,55584.246094,19454.486328
13.254903,0.740000,20.338549,0.000000,19.992552,0.889912,1.541441,17.791620,17.858282,0.531605,0.000000,0.000000,13.995311,4.319541,1.490938,-504.324158,-274.195679,794.679260,-3.792636,-3288.312012,-3792.636230,211.940933,66.711037,17652.830078,2526.918945,1.000000,0.001193,56289.125000,19701.195312
13.655293,0.760000,20.468058,0.000000,20.024462,0.881467,1.799949,17.650869,17.742666,0.591087,0.000000,0.000000,13.844676,4.273048,1.479143,-505.935455,-275.071716,882.208801,-3.794248,-3288.312012,-3794.247559,235.285095,74.058884,19628.740234,2530.952148,1.000000,0.001214,57281.421875,20048.498047
14.056372,0.780000,20.640070,0.000000,20.061577,0.870246,2.114005,17.458466,17.586199,0.663503,0.000000,0.000000,13.648083,4.212371,1.463020,-507.812714,-276.092346,988.502930,-3.796125,-3288.312012,-3796.124756,263.633759,82.981979,22034.492188,2535.643311,1.000000,0.001237,58389.578125,20436.351562
14.457982,0.800000,20.841551,0.000000,20.079836,0.856369,-5.909776,17.195753,18.544479,0.117280,1169307.625000,115.722054,13.420955,4.142270,1.441004,-508.737305,-276.595032,174.558075,-3.797049,-3288.312012,-3797.049316,46.554638,14.653647,3894.866699,2537.951172,1.000000,0.001249,58964.144531,20637.451172
14.856998,0.820000,21.181240,0.000000,19.920568,0.826053,-9.026552,16.456106,18.777622,0.000000,1714675.250000,169.695068,13.032039,4.022234,1.379022,-500.703522,-272.227173,0.000000,-3.789016,-3288.312012,-3789.015625,0.000000,0.000000,0.000000,2517.820801,1.000000,0.001249,58964.144531,20637.451172
15.252322,0.840000,21.584898,0.000000,19.718109,0.791134,-10.469122,15.599690,18.787207,0.000000,2019652.750000,199.877548,12.588753,3.885417,1.307254,-490.573486,-266.719574,0.000000,-3.778885,-3288.312012,-3778.885498,0.000000,0.000000,0.000000,2492.231445,1.000000,0.001249,58964.144531,20637.451172
15.642787,0.860000,21.862417,0.000000,19.492977,0.765030,-11.388924,14.913189,18.766773,0.000000,2215697.250000,219.279358,12.290939,3.793500,1.249725,-479.441711,-260.667358,0.000000,-3.767754,-3288.312012,-3767.753906,0.000000,0.000000,0.000000,2463.776123,1.000000,0.001249,58964.144531,20637.451172
16.028925,0.880000,21.910049,0.000000,19.258499,0.752966,-11.844577,14.501056,18.723841,0.000000,2314836.750000,229.090820,12.220571,3.771781,1.215189,-467.973358,-254.432129,0.000000,-3.756285,-3288.312012,-3756.285400,0.000000,0.000000,0.000000,2434.139648,1.000000,0.001249,58964.144531,20637.451172
16.409981,0.900000,21.848366,0.000000,19.017944,0.747187,-12.111497,14.210073,18.671558,0.000000,2374575.000000,235.002899,12.255556,3.782579,1.190804,-456.359924,-248.118011,0.000000,-3.744672,-3288.312012,-3744.671875,0.000000,0.000000,0.000000,2403.735107,1.000000,0.001249,58964.144531,20637.451172
16.786383,0.920000,21.742725,0.000000,18.773485,0.743790,-12.311147,13.963551,18.615826,0.000000,2420267.500000,239.524933,12.333600,3.806667,1.170146,-444.700226,-241.778778,0.000000,-3.733012,-3288.312012,-3733.012207,0.000000,0.000000,0.000000,2372.837646,1.000000,0.001249,58964.144531,20637.451172
17.157583,0.940000,21.601444,0.000000,18.525759,0.742303,-12.460842,13.751745,18.557722,0.000000,2455516.500000,243.013397,12.448190,3.842034,1.152396,-433.045654,-235.442291,0.000000,-3.721358,-3288.312012,-3721.357422,0.000000,0.000000,0.000000,2341.526367,1.000000,0.001249,58964.144531,20637.451172
17.524084,0.960000,21.343948,0.000000,18.277534,0.747845,-12.457942,13.668537,18.494225,0.000000,2458827.250000,243.341064,12.685492,3.915275,1.145423,-421.513702,-229.172485,0.000000,-3.709826,-3288.312012,-3709.825684,0.000000,0.000000,0.000000,2310.152588,1.000000,0.001249,58964.144531,20637.451172
17.885365,0.980000,20.773817,0.000000,18.037003,0.773791,-12.015427,13.955967,18.417334,0.000000,2370071.250000,234.557190,13.274271,4.096997,1.169510,-410.497864,-223.183304,0.000000,-3.698810,-3288.312012,-3698.810059,0.000000,0.000000,0.000000,2279.750977,1.000000,0.001249,58964.144531,20637.451172
18.242441,1.000000,20.116068,0.000000,17.807995,0.808179,-11.362553,14.391927,18.336981,0.000000,2237123.250000,221.399811,14.014004,4.325310,1.206043,-400.133026,-217.548035,0.000000,-3.688445,-3288.312012,-3688.444824,0.000000,0.000000,0.000000,2250.806396,1.000000,0.001249,58964.144531,20637.451172
18.594688,1.020000,19.559147,0.000000,17.592945,0.839080,-10.752575,14.761267,18.263287,0.000000,2112882.000000,209.104126,14.701332,4.537448,1.236994,-390.533051,-212.328659,0.000000,-3.678845,-3288.312012,-3678.845215,0.000000,0.000000,0.000000,2223.625488,1.000000,0.001249,58964.144531,20637.451172
18.943035,1.040000,19.158779,0.000000,17.385391,0.860134,-10.375614,14.953435,18.200771,0.000000,2037199.000000,201.614059,15.223471,4.698602,1.253098,-381.371063,-207.347382,0.000000,-3.669683,-3288.312012,-3669.683105,0.000000,0.000000,0.000000,2197.391846,1.000000,0.001249,58964.144531,20637.451172
19.287291,1.060000,18.843672,0.000000,17.182730,0.875586,-10.144382,15.044763,18.145407,0.000000,1991868.000000,197.127823,15.653568,4.831348,1.260751,-372.530334,-202.540771,0.000000,-3.660842,-3288.312012,-3660.842285,0.000000,0.000000,0.000000,2171.777100,1.000000,0.001249,58964.144531,20637.451172
19.627359,1.080000,18.558804,0.000000,16.984013,0.889372,-9.960562,15.104731,18.093380,0.000000,1956353.000000,193.613037,16.060495,4.956944,1.265777,-363.966919,-197.884918,0.000000,-3.652279,-3288.312012,-3652.278809,0.000000,0.000000,0.000000,2146.660645,1.000000,0.001249,58964.144531,20637.451172
19.963768,1.100000,18.271803,0.000000,16.789062,0.904066,-9.753833,15.178211,18.042145,0.000000,1915963.875000,189.615845,16.489109,5.089231,1.271934,-355.656006,-193.366379,0.000000,-3.643968,-3288.312012,-3643.968018,0.000000,0.000000,0.000000,2122.020264,1.000000,0.001249,58964.144531,20637.451172
20.296204,1.120000,17.958126,0.000000,16.600140,0.922200,-9.448532,15.308317,17.989880,0.000000,1854851.000000,183.567749,16.985279,5.242370,1.282837,-347.697357,-189.039337,0.000000,-3.636009,-3288.312012,-3636.009277,0.000000,0.000000,0.000000,2098.141602,1.000000,0.001249,58964.144531,20637.451172
20.624912,1.140000,17.620689,0.000000,16.419554,0.943980,-9.025568,15.499140,17.936588,0.000000,1768994.750000,175.070877,17.551828,5.417231,1.298828,-340.175720,-184.949921,0.000000,-3.628488,-3288.312012,-3628.487793,0.000000,0.000000,0.000000,2075.316895,1.000000,0.001249,58964.144531,20637.451172
20.950344,1.160000,17.290112,0.000000,16.247831,0.966670,-8.553048,15.705932,17.884531,0.000000,1672630.250000,165.534027,18.137505,5.597995,1.316157,-333.095337,-181.100372,0.000000,-3.621408,-3288.312012,-3621.407227,0.000000,0.000000,0.000000,2053.612305,1.000000,0.001249,58964.144531,20637.451172
21.272482,1.180000,16.992319,0.000000,16.085129,0.987642,-8.108537,15.886215,17.836128,0.000000,1581970.375000,156.561768,18.692980,5.769439,1.331265,-326.455841,-177.490540,0.000000,-3.614768,-3288.312012,-3614.767822,0.000000,0.000000,0.000000,2033.047974,1.000000,0.001249,58964.144531,20637.451172
21.591274,1.200000,16.735409,0.000000,15.930478,1.005713,-7.737573,16.021093,17.792448,0.000000,1506549.750000,149.097672,19.195885,5.924655,1.342568,-320.211182,-174.095398,0.000000,-3.608523,-3288.312012,-3608.522949,0.000000,0.000000,0.000000,2013.501099,1.000000,0.001249,58964.144531,20637.451172
21.907242,1.220000,16.484913,0.000000,15.783621,1.024272,-7.326464,16.166325,17.749826,0.000000,1422613.000000,140.790741,19.708128,6.082755,1.354738,-314.334381,-170.900238,0.000000,-3.602646,-3288.312012,-3602.646484,0.000000,0.000000,0.000000,1994.939453,1.000000,0.001249,58964.144531,20637.451172
22.220509,1.240000,16.261507,0.000000,15.643840,1.040844,-6.966927,16.282648,17.710751,0.000000,1349343.250000,133.539536,20.182442,6.229149,1.364486,-308.789307,-167.885437,0.000000,-3.597101,-3288.312012,-3597.101562,0.000000,0.000000,0.000000,1977.271973,1.000000,0.001249,58964.144531,20637.451172
22.530907,1.260000,16.102032,0.000000,15.506829,1.050529,-6.871094,16.290369,17.680305,0.000000,1331140.750000,131.738068,20.527977,6.335795,1.365133,-303.404358,-164.957718,0.000000,-3.591717,-3288.312012,-3591.716309,0.000000,0.000000,0.000000,1959.954834,1.000000,0.001249,58964.144531,20637.451172
22.838348,1.280000,16.023960,0.000000,15.364357,1.050205,-7.174894,16.135832,17.660265,0.000000,1396527.250000,138.209152,20.690266,6.385885,1.352183,-297.857300,-161.941818,0.000000,-3.586169,-3288.312012,-3586.169434,0.000000,0.000000,0.000000,1941.947388,1.000000,0.001249,58964.144531,20637.451172
23.142855,1.300000,15.986576,0.000000,15.212422,1.044292,-7.671972,15.886405,17.643612,0.000000,1502421.000000,148.689056,20.756948,6.406466,1.331281,-291.996582,-158.755402,0.000000,-3.580308,-3288.312012,-3580.308594,0.000000,0.000000,0.000000,1922.744019,1.000000,0.001249,58964.144531,20637.451172
